ID,lang,sent,labels
701ebe7a-ed89-49ff-ac93-abda95456d07,train,"trevor  horn  –  producer  ,  tracks  2  to  6  ,  10  ,  12 ", B-PER  I-PER  O  O  O  O  O  O  O  O  O  O  O
811e8a4b-eff8-433d-9265-642a8b9f4d6e,train,prather  was  discovered  playing  with  the  house  band  at  a  nashville  restaurant  and  signed  to  epic  records  . , O  O  O  O  O  O  O  O  O  O  B-LOC  O  O  O  O  B-CORP  I-CORP  O
3b948ec9-55ee-4789-ba6c-241f017d4115,train,the  species  was  described  by  alpheus  spring  packard  in  1873  . , O  O  O  O  O  B-PER  I-PER  I-PER  O  O  O
e1c70eea-1ee5-412d-a895-881208322bef,train,she  carried  tons  of  fuel  oil  that  gave  a  range  of  at  . , O  O  O  O  B-PROD  I-PROD  O  O  O  O  O  O  O
e26171e8-6cb4-4027-97f7-dc336f1b2a65,train,the  sun  described  the  player  as  a  nancy  boy  and  a  pretty  boy  . , B-GRP  I-GRP  O  O  O  O  O  O  O  O  O  O  O  O
2a6b25a0-032f-4540-80c0-8dc396142817,train,,
5ab2eed9-d3ed-4902-aa8f-504144b47300,train,"mary  norton  wrote  the  borrowers  ,  featuring  tiny  people  who  borrow  from  humans  . ", B-PER  I-PER  O  B-CW  I-CW  O  O  O  O  O  O  O  O  O
0d17f029-d9ef-44e2-92c2-08b82f07e397,train,he  later  played  for  the  new  york  knicks  and  portland  trail  blazers  . , O  O  O  O  O  B-GRP  I-GRP  I-GRP  O  B-GRP  I-GRP  I-GRP  O
1805ee09-aa64-4745-b4e8-6382e4afb776,train,"elections  for  the  water  board  in  the  netherlands  have  some  similarities  to  other  elections  mentioned  above  ,  but  also  some  distinctive  differences  . ", O  O  O  B-LOC  I-LOC  I-LOC  I-LOC  I-LOC  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O
a08fc0e7-08ee-4e54-bfbc-6e270037b316,train,the  staff  wear  (  two  piece  )  kimono  . , O  O  O  O  O  O  O  B-PROD  O
a5031972-a57f-491c-a6b0-3cb09d2823ff,train,he  transforms  into  a  ford  mustang  v  saleen  s281  police  car  . , O  O  O  O  B-PROD  I-PROD  I-PROD  B-PROD  I-PROD  O  O  O
8be6a869-b68b-45f3-ac5e-2a7c68fec9da,train,"after  he  gives  up  on  learning  how  to  use  it  ,  lisa  simpson  sets  up  the  computer  . ", O  O  O  O  O  O  O  O  O  O  O  B-PER  I-PER  O  O  O  O  O
25d066da-98ed-4bd2-ad71-9a0cbd31ba7f,train,a  new  acquisition  in  1956  was  singer  motors  . , O  O  O  O  O  O  B-CORP  I-CORP  O
90c0b374-1ee8-4842-b52b-8b7a30c79951,train,"29  –  espen  rud  ,  jazz  drummer  ,  composer  ,  and  music  arranger  . ", O  O  B-PER  I-PER  O  O  O  O  O  O  O  O  O  O
b2012c32-9a00-472c-a6a4-d3c4cf47e6f5,train,"all  food  served  in  the  trapeza  should  be  blessed  ,  and  for  that  purpose  ,  holy  water  is  often  kept  in  the  kitchen  . ", O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  B-PROD  I-PROD  O  O  O  O  O  O  O
e4b97e58-6c10-4ceb-a130-b4f9a4b72fec,train,his  1919  recordings  with  bandleader  ford  dabney  may  be  the  very  first  recordings  of  a  white  singer  backed  by  a  black  band  . , O  O  O  O  O  B-PER  I-PER  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O
f87f1c2f-d0fe-4372-8549-6a087692223e,train,the  holy  water  font  is  located  near  the  north  door  . , O  B-PROD  I-PROD  I-PROD  O  O  O  O  O  O  O
66b0c02e-ef0d-4b38-8a15-2d8da6e785f0,train,these  are  the  election  results  for  the  parish  council  of  north  meols  . , O  O  O  O  O  O  O  O  O  O  B-LOC  I-LOC  O
ebddd9e1-17f0-42b3-a5af-1289725c7441,train,"balçiçek  i̇lter  (  born  1973  )  ,  journalist  and  television  presenter ", B-PER  I-PER  O  O  O  O  O  O  O  O  O
236d599d-9130-4bb2-b64c-3bf13c6e120b,train,,
9b445abb-3d3f-40d6-8d86-8b2f6affd88e,train,"to  convert  alternating  into  direct  current  in  electric  locomotive  ,  a  synchronous  rectifier  may  be  used  . ", O  O  O  O  O  O  O  B-PROD  I-PROD  O  O  O  O  O  O  O  O
308a8122-05a1-4ab2-aae9-6c9cf7e7d34c,train,"the  jerusalem  report  ,  volume  25  (  number  17  )  (  december  1  ,  2014  )  :  page  47  . ", B-CW  I-CW  I-CW  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O
98d65faa-1217-43c5-ba5c-a287867e4a1f,train,"the  building  shows  films  relevant  to  warner  bros.  ,  previously  the  lego  movie  and  storks  . ", O  O  O  O  O  O  B-GRP  I-GRP  O  O  B-CW  I-CW  I-CW  O  B-CW  O
847544f3-2dd3-4a2c-bb58-a323ab14d52f,train,he  worked  as  a  head  coach  in  the  super  league  for  the  castleford  tigers  between  2005  and  2011  . , O  O  O  O  O  O  O  O  B-CORP  I-CORP  O  O  B-GRP  I-GRP  O  O  O  O  O
338d0ae2-d1e3-4683-ad08-9cc99110a491,train,astikas  was  one  of  the  sons  of  kristinas  astikas  . , O  O  O  O  O  O  O  B-PER  I-PER  O
315fb967-0e35-45f9-a22e-5ae6c950dc95,train,it  was  richly  illustrated  with  fashion  plate  . , O  O  O  O  O  B-CW  I-CW  O
ea096afa-1941-4d5c-90a1-1e78c8316478,train,"l.  patrick  gray  ,  former  director  of  the  federal  bureau  of  investigation ", B-PER  I-PER  I-PER  O  O  O  O  O  B-GRP  I-GRP  I-GRP  I-GRP
892e894d-bb65-4627-867b-b914e8d7ded3,train,"the  film  ,  although  a  work  of  fiction  ,  is  shot  in  the  style  of  a  documentary  film  . ", O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  B-CW  I-CW  O
fdcd54eb-4cb3-459c-98a3-8c08c08203e8,train,"corey  dillon  (  born  1974  )  (  federal  way  )  ,  running  back  for  national  football  league  new  england  patriots ", B-PER  I-PER  O  O  O  O  O  O  O  O  O  O  O  O  B-CORP  I-CORP  I-CORP  B-GRP  I-GRP  I-GRP
de86d912-43a2-45b6-b8ea-a066e0e1781a,train,in  1950  he  coached  the  club  fc  tekstilshchik  ivanovo  . , O  O  O  O  O  O  B-GRP  I-GRP  I-GRP  O
b6ef24cd-075d-4fdb-ae52-4daa319aa037,train,it  is  threatened  by  nickel  mining  which  creates  sediments  which  blanker  the  rocks  on  which  it  hides  and  destroys  the  algae  its  prey  feed  on  . , O  O  O  O  B-PROD  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O
7129ec23-ee42-449a-b832-2fe5a1bd9701,train,a  land  rover  ltd.  sits  a  top  a  pole  in  a  historical  landmark  in  the  town  . , O  B-CORP  I-CORP  I-CORP  O  O  O  O  O  O  O  O  O  O  O  O  O
fa627c68-c8b5-4300-83b2-bbef9c1e3e29,train,"they  added  many  specialized  classes  ,  for  example  for  american  national  standards  institute  (  american  national  standards  institute  )  pipe  and  pipe  fittings  . ", O  O  O  O  O  O  O  O  O  B-GRP  I-GRP  I-GRP  I-GRP  O  O  O  O  O  O  O  O  O  O  O
1a3166d5-abf9-4d49-9e89-898a15027489,train,his  assistant  peter  kaumba  took  charge  for  the  remaining  three  league  matches  . , O  O  B-PER  I-PER  O  O  O  O  O  O  O  O  O
ceb46159-3818-43c1-9f3b-8d9924330c58,train,kiss  ends  the  use  of  makeup  in  their  act  . , B-GRP  O  O  O  O  O  O  O  O  O
f82b2610-195f-4ddd-ae41-7272d7d09ec7,train,the  station  is  owned  by  the  hearst  television  subsidiary  of  hearst  communications  . , O  O  O  O  O  O  B-CORP  I-CORP  O  O  B-CORP  I-CORP  O
06dd02e9-8564-495e-a797-caa45e8f6f04,train,oddrun  hokland  —  4429  pts  (  →  16th  place  ) , B-PER  I-PER  O  O  O  O  O  O  O  O
463ce3ae-15df-4d06-9476-1ace542a92b2,train,the  party  was  a  member  of  the  european  people's  party  (  epp  )  and  the  european  christian  political  movement  . , O  O  O  O  O  O  O  B-GRP  I-GRP  I-GRP  O  O  O  O  O  B-GRP  I-GRP  I-GRP  I-GRP  O
6228285b-2f92-4400-a9e3-da1d0de3904a,train,it  is  a  major  base  for  air  new  zealand  . , O  O  O  O  O  O  B-CORP  I-CORP  I-CORP  O
8c776d90-400b-4b06-8d2c-51156a166fa7,train,"she  is  described  in  the  virgil  aeneid  as  being  praestanti  corpore  ,  i.e.  ,  having  an  excellent  body  . ", O  O  O  O  O  B-PER  B-CW  O  O  O  O  O  O  O  O  O  O  O  O
79fcb614-f967-4368-ad7a-6645308e4b03,train,colin  firth  (  left  )  and  helena  bonham  carter  in  a  scene  from  the  king's  speech , B-PER  I-PER  O  O  O  O  B-PER  I-PER  I-PER  O  O  O  O  B-CW  I-CW  I-CW
24509b87-0765-4b47-88a8-b9ba1ae6c9f7,train,"william  ""billy""  george  rogell  :  49th  best  shortstop  of  all  time ", B-PER  I-PER  I-PER  I-PER  O  O  O  O  O  O  O
11fe3153-1640-455b-94d3-6fe8dee9c5d3,train,the  commander  negotiated  a  peace  with  the  tribe  and  formally  claimed  the  territory  for  france  . , O  O  O  O  O  O  O  O  O  O  O  O  O  O  B-LOC  O
73e52085-0d7a-461f-b91f-d5ad04ee54c0,train,in  its  2006  music  video  he  used  an  alfa  romeo  while  for  the  new  music  video  he  used  a  ferrari  car  . , O  O  O  O  O  O  O  O  B-CORP  I-CORP  O  O  O  O  O  O  O  O  O  B-CORP  O  O
a63c4cda-e616-42cf-82d0-ba67770d739a,train,"it  was  replaced  by  the  brand  's  most  successful  model  in  racing  ,  the  bugatti  type  35  . ", O  O  O  O  O  O  O  O  O  O  O  O  O  O  B-PROD  I-PROD  I-PROD  O
d0e801c2-bd5a-42ee-a1f1-b9bb2549676c,train,"kieran  culkin  ,  sharon  stone  ,  elden  henson  ,  harry  dean  stanton  ,  gena  rowlands  ,  gillian  anderson  ,  james  gandolfini ", B-PER  I-PER  O  B-PER  I-PER  O  B-PER  I-PER  O  B-PER  I-PER  I-PER  O  B-PER  I-PER  O  B-PER  I-PER  O  B-PER  I-PER
7eff8651-b3d2-4ec8-ab67-c298d837a5bf,train,maine  has  named  the  chickadee  as  the  official  state  bird  as  well  . , B-LOC  O  O  O  O  O  O  O  O  O  O  O  O
6505c378-6925-4555-9468-b6d4142d60d5,train,it  was  one  of  a  number  of  lower  budgeted  films  made  at  the  studio  under  dore  schary  and  earned  a  small  loss  . , O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  B-PER  I-PER  O  O  O  O  O  O
c0906b72-f02b-4a97-b280-2f6571ae45b6,train,pennetta  won  her  fourth  women's  tennis  association  title  of  her  career  . , O  O  O  O  B-GRP  I-GRP  I-GRP  O  O  O  O  O
260d140f-2bcd-4282-80d4-96b54240acae,train,television  appearances  include  the  sitcom  married...  with  children  . , O  O  O  O  O  B-CW  I-CW  I-CW  O
753c3cdb-c115-4c88-b878-287e819dbd3d,train,"in  the  17th  century  ,  a  watermill  ,  sawmill  ,  a  cardigan  mill  ,  and  a  vinegar  works  were  constructed  during  the  reign  of  duke  jacob  kettler  . ", O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  B-PER  I-PER  O
51131163-00c2-44fc-a4b6-4f15f4cda4eb,train,ben  affleck  and  either  jennifer  lopez  or  liv  tyler  –  jersey  girl , B-PER  I-PER  O  O  B-PER  I-PER  O  B-PER  I-PER  O  B-CW  I-CW
907257ca-01b9-4f50-9e32-cf9b701b1ca5,train,he  signed  with  the  atlanta  falcons  as  an  undrafted  free  agent  in  2012  . , O  O  O  O  B-GRP  I-GRP  O  O  O  O  O  O  O  O
56cfa033-5727-4140-8fbf-281428634966,train,"tsuchiya  found  working  on  the  title  difficult  ,  retrospectively  calling  it  his  most  difficult  task  until  his  work  on  shin  megami  tensei  iv  . ", O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  B-CW  I-CW  I-CW  I-CW  O
707f0a86-7629-4590-8783-26d2aa25ded1,train,"sam  esmail  ,  film  and  television  producer  known  for  mr.  robot  and  homecoming  ,  resident  of  a  few  years ", B-PER  I-PER  O  O  O  O  O  O  O  B-CW  I-CW  O  B-CW  O  O  O  O  O  O
8796d0b7-1822-42e6-9981-f2b467b29a91,train,the  1972  film  version  of  the  getaway  starred  steve  mcqueen  and  ali  macgraw  . , O  O  O  O  O  B-CW  I-CW  O  B-PER  I-PER  O  B-PER  I-PER  O
cde652d6-2dd9-4703-8ec7-2ad7210cab63,train,longer  full  length  versions  of  some  songs  were  later  released  on  compact  disc  with  a  special  edition  of  the  game  in  2002  . , O  O  O  O  O  O  O  O  O  O  O  B-PROD  I-PROD  O  O  O  O  O  O  O  O  O  O
c2a6118d-47f4-48c9-b2d5-39ee736f19e1,train,the  girl  and  the  general  (  la  ragazza  e  il  generale  ) , B-CW  I-CW  I-CW  I-CW  I-CW  O  O  O  O  O  O  O
57106336-d95c-459a-b7ff-daa09c6a19b9,train,"however  ,  a  trailer  of  the  film  survives  in  the  library  of  congress  . ", O  O  O  B-CW  O  O  O  O  O  O  B-GRP  I-GRP  I-GRP  O
9e601999-aea5-48b6-967b-25ac15feab76,train,"krokočín  lies  approximately  east  of  třebíč  ,  east  of  jihlava  ,  and  south  east  of  prague  . ", O  O  O  O  O  B-LOC  O  O  O  B-LOC  O  O  O  O  O  B-LOC  O
ba77f636-dc23-48a1-81a7-ad3fa36ef612,train,he  scored  his  first  touchdown  of  the  season  on  a  four  yard  pass  at  the  chicago  bears  . , O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  B-GRP  I-GRP  O
33aa17d5-0544-4a41-a43f-61113d9afc7b,train,a  small  number  of  bertone  bodied  roadster  were  commissioned  by  private  buyers  . , O  O  O  O  B-CORP  O  B-PROD  O  O  O  O  O  O
ceafbad4-a3e2-4d04-9ad0-1754d5c7e97d,train,anti  mosh  006  :  mayhem  –  de  mysteriis  dom  sathanas , O  O  O  O  B-GRP  O  B-CW  I-CW  I-CW  I-CW
74be15a8-8587-4536-b2a3-7428c14bebf9,train,he  has  raced  exclusively  in  cars  manufactured  by  the  audi  marque  since  1990  . , O  O  O  O  O  O  O  O  O  B-CORP  O  O  O  O
24c0c3fd-798d-44fe-b379-9c2c81c394af,train,"in  2009  ,  the  game  was  re  released  for  the  iphone  by  iphsoft  . ", O  O  O  O  O  O  O  O  O  O  B-PROD  O  O  O
3590bd9d-605c-4eca-8daf-487873bc4f9d,train,the  building  was  expanded  in  1963  and  further  by  architect  kevin  roche  in  1993  . , O  O  O  O  O  O  O  O  O  O  B-PER  I-PER  O  O  O
c9ef4444-0bc3-4072-8e58-a3b0150f43b0,train,it  is  a  spin  off  of  the  freeform  show  the  fosters  . , O  O  O  O  O  O  O  B-CORP  O  B-CW  I-CW  O
76ff04bc-52dd-4ced-9a84-fc2d12bef334,train,when  a  stranger  calls  :  (  when  a  stranger  calls  &  when  a  stranger  calls  ) , O  O  O  O  O  O  B-CW  I-CW  I-CW  I-CW  O  B-CW  I-CW  I-CW  I-CW  O
aabdf184-c5be-4cb2-b345-2f5b1e7dd374,train,in  the  25th  edition  film  director  sekhar  kammula  graced  the  occasion  exhorting  the  students  to  dream  and  work  to  realize  them  . , O  O  O  O  O  O  B-PER  I-PER  O  O  O  O  O  O  O  O  O  O  O  O  O  O
c81c7793-f2ab-404a-be3c-96817a305735,train,"merged  with  castrisch  ,  duvin  ,  ilanz  ,  ladir  ,  luven  ,  pigniu  ,  pitasch  ,  rueun  ,  ruschein  ,  schnaus  ,  sevgein  and  siat ", O  O  B-LOC  O  B-LOC  O  B-LOC  O  B-LOC  O  B-LOC  O  B-LOC  O  B-LOC  O  B-LOC  O  B-LOC  O  B-LOC  O  B-LOC  O  B-LOC
a94dd2df-8975-406a-b3cd-5f348ce42d3f,train,in  2012  it  was  also  covered  by  therion  on  their  album  les  fleurs  du  mal  . , O  O  O  O  O  O  O  B-GRP  O  O  O  B-CW  I-CW  I-CW  I-CW  O
ac664d28-978f-4711-9083-f18c2e134b36,train,sailings  to  cairnryan  are  operated  by  conventional  ships  and  several  crossings  a  day  operate  in  each  direction  throughout  the  year  . , O  O  B-LOC  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O
a5894d1a-fbf2-4fdf-b5de-66082805d8c6,train,"küçükyenice  is  a  village  in  the  gölpazarı  ,  bilecik  province  ,  turkey  . ", O  O  O  O  O  O  B-LOC  O  B-LOC  I-LOC  O  B-LOC  O
574abef5-324a-4481-b44f-2115edaa4f08,train,it  serves  as  a  spin-off  to  the  2012  thriller  kahaani  . , O  O  O  O  B-PROD  O  O  O  O  B-CW  O
80297a74-5639-4b15-9ab1-fffc1d0b87d7,train,palóu  was  assigned  to  the  mission  of  misión  san  francisco  javier  de  viggé-biaundó  . , O  O  O  O  O  O  O  B-LOC  I-LOC  I-LOC  I-LOC  I-LOC  I-LOC  O
e428e1ff-d772-45b5-987f-b6ce40f018cd,train,rusanova  was  raised  in  kursk  . , O  O  O  O  B-LOC  O
76d1f43c-724a-4d37-bb33-3322098fadd8,train,"hackergiraffe  claimed  that  he  had  discovered  more  than  800,000  vulnerable  printers  using  the  search  engine  shodan  used  for  finding  vulnerable  devices  . ", O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  B-CW  O  O  O  O  O  O
3832e762-a300-4926-a97f-0540a5ec742a,train,"the  gorge  starts  near  the  village  of  agia  eirini,  chania  and  it  ends  near  the  village  of  sougia  ,  on  the  south  coast  . ", O  O  O  O  O  O  O  B-LOC  I-LOC  I-LOC  O  O  O  O  O  O  O  B-LOC  O  O  O  O  O  O
53446223-1bc9-40dd-993f-4ca40b418819,train,the  diagnosis  personality  development  disorder  should  only  be  given  carefully  and  after  a  longer  period  of  evaluation  . , O  B-CW  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O
62e8eb18-0ac3-4582-a043-03fdd32acd0f,train,"set  in  19th  century  london  ,  the  farce  depicts  the  chaos  that  ensues  when  a  woman  tries  to  gain  entry  to  the  fictional  titular  club  of  explorers  . ", O  O  O  O  B-LOC  O  O  B-CW  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O
da39c1a1-d88a-4db1-8d81-e3b54db59fa2,train,"most  taxis  are  hyundai  elantra  ,  hyundai  sonata  ,  peugeot  ,  citroën  and  volkswagen  jetta  . ", O  O  O  B-PROD  I-PROD  O  B-PROD  I-PROD  O  B-CORP  O  B-CORP  O  B-PROD  I-PROD  O
f5aa43db-98a3-420c-854c-2943682fc76e,train,flávio  amado  of  atlético  petróleos  luanda  finished  as  the  top  scorer  with  23  goals  . , B-PER  I-PER  O  B-GRP  I-GRP  I-GRP  O  O  O  O  O  O  O  O  O
4beb414b-6f39-4d5d-a9f7-23c012e588f9,train,b  the  damned  things  withdrew  from  the  lineup  due  to  scheduling  conflicts  . , O  B-GRP  I-GRP  I-GRP  O  O  O  O  O  O  O  O  O
44b43773-56bc-4b70-b6be-c4130e729ba8,train,dialogue  excerpts  from  pornographic  film  appear  on  multiple  tracks  . , O  O  O  B-CW  I-CW  O  O  O  O  O
95673a7c-0bab-47e1-a343-16af1e0ba060,train,it  was  released  in  2008  by  brushfire  records  . , O  O  O  O  O  O  B-CORP  I-CORP  O
542fa7b1-5747-4d69-986e-ba68275de384,train,in  11  of  those  countries  the  devices  were  sold  as  rebranded  under  a  local  mobile  network  operator  brand  . , O  O  O  O  O  O  O  O  O  O  O  O  O  O  B-CORP  I-CORP  I-CORP  O  O
4efdf7a2-6b1e-4289-8402-a6be0bfb76ee,train,romania  has  an  embassy  in  lisbon  . , O  O  O  O  O  B-LOC  O
3c1e6c42-c538-4931-8c46-352daa91d51e,train,"in  both  films  ,  mirei  kiritani  plays  the  lead  role  . ", O  O  O  O  B-PER  I-PER  O  O  O  O  O
910c4531-2e94-4c69-bc19-b4ac10883558,train,"ahead  of  the  new  championship  season  further  recruitment  was  made  for  key  players  such  as  jordi  gómez  ,  nick  powell  and  dan  burn  . ", O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  B-PER  I-PER  O  B-PER  I-PER  O  B-PER  I-PER  O
650260a4-4415-44c8-acda-bb34a51a184c,train,all  songs  written  by  gemma  hayes  . , O  O  O  O  B-PER  I-PER  O
b5c67a6e-0107-4c7f-a723-032a70ae3d18,train,"he  worked  on  a  number  of  notable  cases  ,  including  the  barbara  jane  mackle  and  the  frank  abagnale  case  . ", O  O  O  O  O  O  O  O  O  O  O  B-PER  I-PER  I-PER  O  O  B-PER  I-PER  O  O
b9082938-6369-455f-a416-f01d46822eb2,train,"clanlib  is  a  video  game  software  development  kit  ,  supporting  microsoft  windows  ,  macos  ,  and  linux  ,  with  partial  support  for  mobile  platforms  . ", O  O  O  O  O  B-CW  I-CW  I-CW  O  O  B-CW  I-CW  O  B-CW  O  O  B-CW  O  O  O  O  O  O  O  O
57b71db3-aa37-4bf7-b427-dd4634c53fdf,train,the  1996  san  diego  padres  season  was  the  28th  season  in  franchise  history  . , O  O  B-GRP  I-GRP  I-GRP  O  O  O  O  O  O  O  O  O
0c5605a7-9aa6-458b-8b2f-a5b47fb97639,train,"previous  operators  used  to  be  aeroméxico  ,  alma  de  méxico  ,  aerolíneas  internacionales  (  hub  airline  )  ,  avolar  and  volaris  . ", O  O  O  O  O  B-CORP  O  B-CORP  I-CORP  I-CORP  O  B-CORP  I-CORP  O  O  O  O  O  B-CORP  O  B-CORP  O
e73867ce-c0d3-4918-87e9-4b15439d62b7,train,"there  are  two  versions  of  the  upper  stage  ,  one  hypergolic  and  restartable  with  a  single  aestus  engine  and  the  other  with  a  hm7b  cryogenic  engine  burning  lh2  /  lox  . ", O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  B-PROD  O  O  O  O  O  O  B-PROD  O  O  O  O  O  O  O
7de03ca8-97fa-46e8-a614-2638feae01ac,train,conway  was  one  of  the  founding  members  of  the  screen  actors  guild  . , O  O  O  O  O  O  O  O  O  B-GRP  I-GRP  I-GRP  O
279f6e28-2d4b-4b3a-856b-5217bb385e51,train,"martin  amis  1991  novel  time's  arrow  tells  the  story  of  a  man  who  ,  it  seems  ,  brings  dead  people  to  life  . ", B-PER  I-PER  O  O  B-CW  I-CW  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O
475fb6b2-b9aa-4ec8-8b58-443f5e2774e8,train,"swiftair  s.a.  is  an  airline  headquartered  in  madrid  ,  spain  . ", O  O  O  O  B-CORP  O  O  B-LOC  O  B-LOC  O
